elo_rank,elo_score,name,elo_matches,nicolinho/QRM-Gemma-2-27B,Skywork/Skywork-Reward-Gemma-2-27B-v0.2,Skywork/Skywork-Reward-Gemma-2-27B,Skywork/Skywork-Reward-Llama-3.1-8B-v0.2,nicolinho/QRM-Llama3.1-8B,LxzGordon/URM-LLaMa-3.1-8B,Ray2333/GRM-Llama3-8B-rewardmodel-ft,Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,RLHFlow/ArmoRM-Llama3-8B-v0.1,Ray2333/GRM-gemma2-2B-rewardmodel-ft
2249,1251,Drum and bass,672,1.2589086294174194,-10.0625,-35.25,-23.625,3.5210013389587402,-0.31228625774383545,-18.015625,-7.96875,0.051513671875,-7.3125
2250,1251,Brazil,716,0.8678484559059143,-10.4375,-36.25,-25.0,4.116677284240723,-0.1795094609260559,-16.71875,-8.1328125,0.0517578125,-7.1640625
2251,1251,Toy Story,1422,1.0030368566513062,-10.625,-36.25,-23.125,2.372739791870117,-0.2686522603034973,-17.75,-6.765625,0.056884765625,-6.41796875
2252,1251,Carpet,1332,0.7028800845146179,-11.0,-36.5,-25.75,2.455432891845703,-0.4245741367340088,-18.75,-7.953125,0.042724609375,-7.87109375
2253,1251,1968 Olympics Black Power salute,31,0.9307740926742554,-11.375,-35.5,-19.875,10.501131057739258,0.2297772765159607,-16.21875,-6.01953125,0.06982421875,-4.20703125
2254,1251,Carl Sagan,1368,2.232076406478882,-9.125,-32.5,-22.5,5.602222442626953,-0.07639861106872559,-15.1015625,-6.921875,0.07763671875,-5.1484375
2255,1251,Prime meridian,345,0.5859925150871277,-11.625,-39.5,-21.25,5.950911998748779,-0.08893811702728271,-18.53125,-6.859375,0.046142578125,-7.7734375
2256,1251,"Sydney, Australia",1551,0.319953054189682,-12.25,-44.5,-25.5,1.9903960227966309,-0.33370357751846313,-17.78125,-8.1171875,0.0390625,-6.99609375
2257,1251,Distracted boyfriend,1508,1.1792023181915283,-12.0,-34.75,-20.875,7.2611918449401855,-0.22009581327438354,-15.546875,-7.0859375,0.0634765625,-7.2109375
2258,1251,Australian green tree frog,201,0.9143056869506836,-10.8125,-36.75,-23.125,4.918818473815918,-0.1418018937110901,-18.15625,-8.28125,0.05419921875,-7.19921875
2259,1251,Bob Dylan,1233,1.7815608978271484,-9.5625,-35.25,-19.375,10.593788146972656,0.19394314289093018,-14.8125,-5.0078125,0.06591796875,-4.94140625
2260,1251,Die Hard,271,1.2336970567703247,-10.5625,-32.5,-23.5,3.5310959815979004,-0.24229586124420166,-16.125,-5.703125,0.06298828125,-4.85546875
2261,1251,MP3,844,0.9254815578460693,-11.0625,-38.0,-22.625,2.031561851501465,-0.23289692401885986,-17.046875,-7.24609375,0.05322265625,-6.0078125
2262,1251,Tardigrade,517,1.3146944046020508,-10.0,-27.25,-20.625,9.896149635314941,0.2653346061706543,-14.65625,-6.29296875,0.072265625,-5.9921875
2263,1251,Central limit theorem,403,1.1395113468170166,-11.125,-38.0,-21.625,5.054083347320557,-0.19684338569641113,-17.03125,-6.31640625,0.05859375,-5.56640625
2264,1251,Father Christmas,130,1.643997311592102,-9.625,-37.75,-20.75,8.83807373046875,0.07351565361022949,-16.78125,-6.5234375,0.050048828125,-6.31640625
2265,1251,Marble (toy),39,0.8922332525253296,-11.6875,-39.25,-25.375,0.12484312057495117,-0.33462631702423096,-17.59375,-9.03125,0.05224609375,-7.9765625
2266,1250,Keychain,740,0.10666343569755554,-12.125,-36.0,-23.5,4.395531177520752,-0.29120898246765137,-17.765625,-8.703125,0.05615234375,-8.625
2267,1250,Cellular automaton,181,1.377874493598938,-11.4375,-35.25,-23.0,3.00575590133667,-0.23201584815979004,-19.25,-7.34375,0.048828125,-6.890625
2268,1250,Gay,771,0.984350323677063,-12.5625,-37.0,-23.5,4.008066654205322,-0.3658602237701416,-17.234375,-9.328125,0.045166015625,-8.03125
2269,1250,Perpetual stew,104,0.6674612164497375,-11.8125,-36.5,-23.0,4.743370532989502,-0.18889272212982178,-17.3125,-9.2421875,0.06640625,-8.703125
2270,1250,Niels Bohr,423,1.6642323732376099,-10.0625,-36.5,-23.375,3.2194671630859375,-0.11067521572113037,-17.5,-7.1953125,0.046142578125,-7.6015625
2271,1250,Bronze Age,46,0.8862857222557068,-11.5625,-36.75,-23.5,2.539085865020752,-0.28892505168914795,-18.140625,-8.6640625,0.05419921875,-8.703125
2272,1250,Pangaea,472,0.6053804159164429,-11.4375,-36.75,-21.5,5.317538738250732,-0.03165233135223389,-17.765625,-6.95703125,0.054931640625,-6.96875
2273,1250,Race and sexuality,211,0.5469223260879517,-13.75,-41.5,-25.625,-0.8446683883666992,-0.2618544101715088,-19.09375,-11.875,0.0279541015625,-9.5234375
2274,1250,Woman with a Parasol – Madame Monet and Her Son,380,1.3334120512008667,-10.1875,-33.75,-20.125,8.337690353393555,0.2900439500808716,-18.0625,-7.27734375,0.06787109375,-7.08203125
2275,1250,Tom Hanks,1329,1.306047797203064,-9.8125,-36.75,-22.25,4.341041088104248,-0.07078230381011963,-15.5,-5.4609375,0.059326171875,-5.35546875
2276,1250,Baked ziti,332,1.0257513523101807,-10.375,-35.75,-22.25,6.334934234619141,-0.18180334568023682,-15.703125,-6.96875,0.0625,-4.69140625
2277,1250,The Muppets,1265,1.434529423713684,-9.875,-31.5,-21.75,4.667273998260498,-0.1585565209388733,-17.453125,-5.8359375,0.05517578125,-4.01171875
2278,1250,Trebuchet,364,0.5581545829772949,-10.625,-33.0,-23.75,1.6036262512207031,-0.24794334173202515,-17.34375,-7.984375,0.05126953125,-8.78125
2279,1250,Hong Kong,282,0.8637439012527466,-11.875,-37.5,-26.5,1.046915054321289,-0.2895451784133911,-17.234375,-7.984375,0.0498046875,-6.48828125
2280,1250,Pho,1339,0.7461994886398315,-11.4375,-35.5,-23.625,3.130046844482422,-0.20966607332229614,-16.625,-7.171875,0.05078125,-6.4921875
2281,1250,Andy Warhol,176,1.2361639738082886,-10.375,-35.75,-22.375,2.85868501663208,-0.07440769672393799,-17.609375,-6.671875,0.04052734375,-6.83203125
2282,1250,Clarinet,1378,0.6142827868461609,-10.375,-35.5,-22.125,6.176826477050781,-0.18739748001098633,-16.875,-7.171875,0.0517578125,-6.66796875
2283,1249,"Hasta la vista, baby",36,0.8430556654930115,-12.625,-42.75,-24.5,6.21917200088501,-0.3019670844078064,-17.53125,-8.671875,0.050537109375,-6.78125
2284,1249,SimCity,1352,0.5141873359680176,-12.1875,-37.75,-23.0,3.5329718589782715,-0.20139920711517334,-18.140625,-8.609375,0.05517578125,-7.57421875
2285,1249,Volodymyr Zelenskyy,1404,1.8053696155548096,-9.3125,-35.25,-23.875,4.2139787673950195,-0.15063798427581787,-17.078125,-6.5078125,0.05908203125,-4.87890625
2286,1249,Cheetos,231,0.49749064445495605,-10.875,-34.25,-23.5,2.775299072265625,-0.3080648183822632,-16.125,-6.35546875,0.05712890625,-4.2734375
2287,1249,The Blue Boy,78,0.9609203338623047,-10.375,-33.5,-22.375,6.8343424797058105,-0.012919068336486816,-17.4375,-8.40625,0.04443359375,-7.84375
2288,1249,Rock climbing,1385,0.5405972599983215,-11.1875,-37.0,-23.75,1.376760482788086,-0.27068257331848145,-18.96875,-7.8984375,0.04345703125,-6.1484375
2289,1249,Empanada,678,0.3578071892261505,-11.1875,-33.0,-24.0,3.224761962890625,-0.2576134204864502,-16.375,-7.5078125,0.056884765625,-6.66015625
2290,1249,Broadway theatre,374,1.210914134979248,-9.4375,-36.0,-20.375,7.01828145980835,0.0031540393829345703,-18.03125,-5.53515625,0.0517578125,-5.34765625
2291,1249,Oktoberfest,1027,0.677175760269165,-11.1875,-37.25,-21.875,6.7081193923950195,-0.12630844116210938,-17.578125,-8.28125,0.068359375,-6.35546875
2292,1249,Flight simulator,77,0.4238242506980896,-11.1875,-39.25,-22.875,3.9162325859069824,-0.2839548587799072,-17.734375,-8.1640625,0.051513671875,-8.4453125
2293,1249,Jackalope,57,0.6019695401191711,-11.8125,-37.0,-23.0,5.93991231918335,-0.20037317276000977,-17.28125,-8.6171875,0.05224609375,-6.3046875
2294,1249,Pay Day,572,1.0045490264892578,-8.9375,-32.0,-19.875,8.738203048706055,0.030112028121948242,-18.609375,-6.8125,0.04638671875,-4.50390625
2295,1249,Candle,48,1.0248491764068604,-10.375,-31.375,-24.75,1.5591537952423096,-0.2229454517364502,-18.65625,-8.1171875,0.04736328125,-6.7890625
2296,1249,Transgender health care,428,1.1650720834732056,-11.8125,-39.0,-20.75,4.666650295257568,-0.10280501842498779,-18.265625,-7.390625,0.046875,-5.5546875
2297,1249,Prince (musician),237,1.891101598739624,-8.625,-35.75,-21.5,4.715433597564697,0.03827619552612305,-16.09375,-5.96875,0.0595703125,-3.919921875
2298,1249,Commedia dell'arte,246,0.46866074204444885,-12.0,-39.5,-21.5,4.829222202301025,-0.10521972179412842,-18.109375,-7.96484375,0.04296875,-5.5859375
2299,1249,Renaissance fair,46,0.614093542098999,-11.125,-38.5,-23.875,2.880033016204834,-0.19775265455245972,-18.734375,-9.109375,0.04931640625,-8.0625
2300,1249,Obelisk,417,0.5429196357727051,-12.4375,-37.5,-22.25,3.706596851348877,-0.10950243473052979,-18.375,-8.0625,0.0517578125,-8.75
2301,1249,Junk food,688,0.41401195526123047,-12.25,-41.25,-25.125,-2.755462408065796,-0.45308971405029297,-17.453125,-8.8359375,0.05859375,-8.421875
2302,1249,Taj Mahal,1300,1.2539373636245728,-9.6875,-32.5,-21.625,5.334315776824951,0.34697961807250977,-16.421875,-5.953125,0.057373046875,-3.951171875
2303,1249,Tigger,388,1.4296647310256958,-9.6875,-30.625,-21.875,7.67191219329834,-0.019840717315673828,-17.03125,-7.09765625,0.060791015625,-6.5390625
2304,1249,Baseball cap,1470,0.2717779874801636,-10.625,-38.75,-23.625,1.6211271286010742,-0.3405470848083496,-17.9375,-8.5078125,0.04443359375,-6.8671875
2305,1248,Newfoundland and Labrador,137,0.13971224427223206,-11.875,-38.75,-25.125,2.134748935699463,-0.2642630934715271,-17.84375,-8.6953125,0.046875,-7.83203125
2306,1248,Goose bumps,58,0.76964271068573,-11.0625,-31.875,-21.375,5.291095733642578,-0.17293193936347961,-17.375,-6.83203125,0.05517578125,-5.8671875
2307,1248,Tony Hawk,395,1.145666480064392,-10.0625,-35.0,-23.0,4.755599021911621,-0.09558257460594177,-17.109375,-7.1484375,0.0517578125,-6.3984375
2308,1248,Cross-dressing,221,0.4277079105377197,-13.6875,-41.25,-22.875,2.4494705200195312,-0.426611065864563,-19.703125,-10.25,0.043212890625,-8.6640625
2309,1248,American Gothic,1331,0.850385844707489,-10.6875,-36.25,-22.25,6.460160255432129,0.04120871424674988,-17.453125,-7.6171875,0.04833984375,-8.046875
2310,1248,The Muppet Show,123,1.7010245323181152,-9.8125,-32.75,-21.625,7.091662883758545,0.04588508605957031,-17.6875,-6.5390625,0.053955078125,-4.5546875
2311,1248,Mustard (condiment),1490,1.1289031505584717,-10.5625,-37.0,-22.5,1.982680320739746,-0.24923180043697357,-16.625,-7.95703125,0.06103515625,-4.875
2312,1248,Wet T-shirt contest,111,0.25190433859825134,-14.8125,-45.25,-24.5,0.8413190841674805,-0.397610068321228,-16.734375,-9.1640625,0.048583984375,-8.234375
2313,1248,Finding Nemo,1494,0.8078161478042603,-11.5,-35.25,-22.625,4.208216667175293,-0.10246704518795013,-17.640625,-7.15234375,0.05322265625,-5.76953125
2314,1248,Flood geology,240,0.6388957500457764,-12.6875,-40.5,-23.125,4.432743072509766,-0.15566018223762512,-18.359375,-8.5234375,0.04248046875,-8.1640625
2315,1248,Press F to pay respects,696,1.1974074840545654,-11.375,-38.75,-21.625,5.9584527015686035,-0.0902695506811142,-13.96875,-7.69140625,0.0693359375,-3.658203125
2316,1248,Baking stone,100,0.7926414608955383,-11.5,-38.25,-24.375,3.2906861305236816,-0.23899365961551666,-18.3125,-7.1328125,0.044921875,-8.6015625
2317,1248,1950s,195,0.20060482621192932,-13.25,-42.0,-26.125,2.8762435913085938,-0.38343873620033264,-18.28125,-8.953125,0.059814453125,-6.98828125
2318,1248,Class conflict,310,1.4177229404449463,-10.6875,-34.75,-20.75,7.374505996704102,-0.02151164412498474,-17.078125,-7.4765625,0.051513671875,-8.1328125
2319,1248,Audrey Hepburn,404,1.6524724960327148,-9.0625,-32.25,-19.875,8.344476699829102,0.37258240580558777,-14.15625,-4.45703125,0.06298828125,-4.1328125
2320,1248,Imagery of nude celebrities,516,-0.6745011806488037,-19.0,-54.0,-25.875,0.5772316455841064,-0.3480517864227295,-20.921875,-10.90625,0.03369140625,-8.9140625
2321,1248,Treadmill,1258,0.04026321321725845,-12.8125,-42.0,-26.75,0.022748708724975586,-0.3250328600406647,-18.359375,-8.828125,0.0458984375,-9.21875
2322,1248,Pineapple cake,174,0.8297513127326965,-10.875,-35.5,-24.625,4.072870254516602,-0.18089702725410461,-17.59375,-8.7421875,0.048583984375,-5.2109375
2323,1248,Dalmatian (dog),388,0.870708703994751,-11.0625,-37.5,-23.875,1.5385651588439941,-0.23437178134918213,-17.4375,-8.3046875,0.04736328125,-5.703125
2324,1248,Obi-Wan Kenobi,134,1.3859432935714722,-10.25,-36.25,-22.375,4.0431342124938965,0.008762508630752563,-17.09375,-6.0390625,0.061279296875,-7.0625
2325,1248,Diomedes,278,1.2841936349868774,-10.5,-34.75,-23.375,3.348754405975342,-0.20444129407405853,-18.765625,-8.9609375,0.035888671875,-9.6328125
2326,1248,The Sims,622,1.0143004655838013,-10.6875,-35.25,-22.25,7.524021148681641,-0.07477819919586182,-17.6875,-8.375,0.05322265625,-6.9453125
2327,1248,Online piracy,68,0.10217101871967316,-13.75,-44.75,-26.0,-0.47668004035949707,-0.30758580565452576,-18.1875,-10.0625,0.0517578125,-10.359375
2328,1248,Leo Tolstoy,1293,1.7882529497146606,-9.75,-35.0,-22.0,6.071017742156982,0.018437519669532776,-17.015625,-5.66796875,0.05224609375,-6.4453125
2329,1248,Trombone,1377,0.9946858882904053,-9.9375,-33.75,-23.375,2.7672009468078613,-0.23692944645881653,-15.921875,-7.99609375,0.058349609375,-4.48046875
2330,1248,Doubt,414,1.1391313076019287,-10.25,-26.125,-13.625,17.1890926361084,0.41056951880455017,-15.0234375,-5.75390625,0.0703125,-3.861328125
2331,1248,Yoga,1331,1.244203805923462,-9.5625,-32.25,-21.0,6.050271034240723,0.04427799582481384,-16.53125,-4.734375,0.046630859375,-4.7109375
2332,1247,Brooklyn,399,0.6713835597038269,-11.0,-37.0,-24.125,1.8627185821533203,-0.3044132590293884,-17.109375,-8.0078125,0.057373046875,-6.7421875
2333,1247,Windows 10,440,1.0016982555389404,-10.5625,-42.25,-25.5,-0.014060497283935547,-0.3169572353363037,-18.71875,-8.5625,0.041015625,-7.84765625
2334,1247,Eleanor Rigby,80,1.211617112159729,-10.4375,-36.5,-24.5,4.00162935256958,-0.029432252049446106,-16.765625,-7.95703125,0.052001953125,-5.80859375
2335,1247,Human echolocation,636,0.4213951826095581,-12.375,-39.25,-23.625,1.5270328521728516,-0.2091928869485855,-18.40625,-7.5703125,0.050537109375,-7.7109375
2336,1247,The Criterion Collection,155,1.3644360303878784,-10.25,-36.0,-21.625,4.157546520233154,-0.01240876317024231,-17.625,-7.5859375,0.0537109375,-5.8359375
2337,1247,Bass recorder,286,1.1341373920440674,-10.5,-34.25,-22.875,4.769500732421875,-0.22534053027629852,-17.65625,-7.96875,0.060791015625,-6.79296875
2338,1247,C++,1433,1.0079410076141357,-11.625,-41.75,-25.5,1.5328369140625,-0.3369610011577606,-15.96875,-6.61328125,0.057373046875,-7.25
2339,1247,Data Science and Predictive Analytics,437,1.4223443269729614,-10.125,-41.25,-20.25,3.6691250801086426,-0.10386763513088226,-17.1875,-4.953125,0.05859375,-6.078125
2340,1247,Snake (video game genre),1448,0.9338436126708984,-11.25,-44.0,-23.625,1.5365619659423828,-0.14297199249267578,-17.59375,-7.51953125,0.06103515625,-7.578125
2341,1247,Allergen immunotherapy,185,0.6985706090927124,-12.625,-41.0,-21.375,3.1864795684814453,-0.1601809412240982,-18.90625,-8.4609375,0.04150390625,-7.77734375
2342,1247,Bowling,341,0.5798123478889465,-11.3125,-35.5,-24.5,4.762513637542725,-0.22591851651668549,-16.484375,-8.5234375,0.047119140625,-8.5390625
2343,1247,Riemann zeta function,429,1.5599719285964966,-11.0625,-36.25,-22.75,3.5895681381225586,-0.0125703364610672,-15.765625,-7.73046875,0.06396484375,-5.375
2344,1247,Letter box,76,0.9389751553535461,-10.625,-33.75,-22.625,6.829257011413574,-0.29713934659957886,-18.9375,-9.09375,0.041015625,-7.94921875
2345,1247,Nontraditional student,88,0.9385683536529541,-11.5625,-39.0,-19.375,7.04619836807251,-0.05899907648563385,-17.015625,-7.9765625,0.06298828125,-6.13671875
2346,1247,Ford Crown Victoria,110,1.003626823425293,-11.0625,-37.25,-25.5,0.504910945892334,-0.2584158778190613,-19.03125,-8.2265625,0.042236328125,-6.84375
2347,1247,Burger King,1384,0.7462260723114014,-11.125,-37.75,-24.875,3.309202194213867,-0.3532736599445343,-18.234375,-8.5234375,0.04931640625,-7.46875
2348,1246,Lesbian literature,70,1.0400066375732422,-11.8125,-41.75,-21.625,5.982308387756348,-0.2467154860496521,-17.265625,-8.7734375,0.050048828125,-6.94921875
2349,1246,Georgia (U.S. state),132,1.0157617330551147,-11.3125,-41.75,-26.5,0.5153236389160156,-0.25801292061805725,-18.0,-9.140625,0.052490234375,-7.4296875
2350,1246,The Dinner Party,119,0.6852290034294128,-11.6875,-34.0,-21.375,5.242492198944092,-0.08705025911331177,-17.4375,-8.6875,0.053955078125,-5.171875
2351,1246,The Princess Bride (film),106,1.0974884033203125,-10.25,-37.5,-21.125,8.15164566040039,0.10964617133140564,-16.09375,-6.97265625,0.07080078125,-6.046875
2352,1246,Fred Rogers,1031,2.218902111053467,-8.75,-29.625,-20.625,9.083999633789062,0.10850664973258972,-15.6484375,-3.421875,0.07275390625,-3.470703125
2353,1246,Hawaiian pizza,871,0.9430718421936035,-10.8125,-34.5,-23.625,5.199291229248047,-0.1784501075744629,-17.390625,-6.64453125,0.06005859375,-5.83203125
2354,1246,Yarn,1360,0.8631755113601685,-11.25,-35.75,-22.875,5.193498611450195,-0.18185104429721832,-17.6875,-6.65234375,0.04736328125,-6.359375
2355,1246,Workweek and weekend,425,0.29849153757095337,-12.6875,-44.5,-24.5,-0.9453232288360596,-0.2947355806827545,-18.359375,-7.59765625,0.051513671875,-5.15625
2356,1246,Stephen King,1450,1.4449471235275269,-9.8125,-37.75,-25.0,3.963728904724121,-0.10160370171070099,-18.078125,-6.50390625,0.052001953125,-6.23046875
2357,1246,Yawn,434,0.13930290937423706,-12.3125,-40.0,-26.25,5.475310325622559,-0.5055475234985352,-16.078125,-9.1875,0.052978515625,-6.62109375
2358,1246,1,434,1.5926486253738403,-11.5625,-35.75,-25.0,4.279800891876221,-0.29944854974746704,-16.96875,-9.28125,0.056396484375,-7.37890625
2359,1246,Where the Wild Things Are,98,0.8859245777130127,-11.25,-38.25,-22.25,3.0752458572387695,-0.07016925513744354,-16.265625,-7.890625,0.056884765625,-4.83984375
2360,1246,Large language model,427,1.4101670980453491,-10.9375,-36.25,-21.75,10.377752304077148,0.009579434990882874,-16.984375,-7.48828125,0.058349609375,-8.1015625
2361,1246,San Francisco Bay Area,276,0.7974238991737366,-11.8125,-44.0,-25.75,0.8481097221374512,-0.3346782922744751,-17.890625,-7.41015625,0.060546875,-7.05078125
2362,1246,"The Good, the Bad and the Ugly",434,0.9921993017196655,-10.6875,-38.25,-21.5,6.754573345184326,0.05136507749557495,-17.921875,-7.64453125,0.056640625,-6.55859375
2363,1246,Spore,56,1.4970097541809082,-10.6875,-33.25,-19.375,9.455732345581055,0.09246826171875,-18.421875,-8.125,0.054931640625,-8.0
2364,1246,Rubber band,1473,0.7868019938468933,-10.875,-33.25,-21.25,4.959781646728516,-0.1285317838191986,-16.5,-6.8671875,0.057373046875,-7.828125
2365,1246,Euphemism,285,0.8474148511886597,-12.125,-36.25,-22.875,2.6421713829040527,-0.244095578789711,-16.96875,-6.88671875,0.06494140625,-6.98046875
2366,1246,The Simpsons,1555,1.4737844467163086,-9.3125,-33.0,-22.0,9.5921630859375,0.032914966344833374,-16.4375,-6.53125,0.062255859375,-5.2578125
2367,1246,Gorillaz,104,1.1229054927825928,-10.125,-34.25,-21.5,8.790215492248535,0.016514480113983154,-17.6875,-7.6875,0.0595703125,-5.91015625
2368,1246,Window blind,395,0.3302794098854065,-11.6875,-37.25,-24.75,2.4768452644348145,-0.32450276613235474,-18.28125,-7.91015625,0.046875,-8.625
2369,1246,Kangaroo,1649,0.7305375337600708,-11.375,-33.0,-25.125,2.161587715148926,-0.27125823497772217,-17.5625,-9.453125,0.04833984375,-7.171875
2370,1246,RollerCoaster Tycoon,734,1.1044726371765137,-10.5625,-32.75,-21.75,3.5138115882873535,-0.22928433120250702,-16.984375,-8.34375,0.0625,-6.234375
2371,1246,Margot Robbie,305,1.0176613330841064,-10.5,-35.5,-25.875,1.0088162422180176,-0.2564024031162262,-18.484375,-6.87890625,0.041748046875,-5.83203125
2372,1246,Pizza cutter,417,0.4120945930480957,-11.25,-37.0,-24.0,2.4005661010742188,-0.3420564532279968,-18.171875,-7.22265625,0.056884765625,-7.7265625
2373,1246,Banana cream pie,43,1.2052431106567383,-10.1875,-36.0,-23.25,4.212808609008789,-0.16456487774848938,-16.78125,-7.65234375,0.060546875,-5.97265625
2374,1245,The Peacemakers,79,2.1965620517730713,-7.8125,-27.25,-15.1875,12.984870910644531,0.44402438402175903,-16.1875,-6.26171875,0.06396484375,-4.65625
2375,1245,Kea,599,0.9166505336761475,-11.1875,-34.0,-22.625,6.7249755859375,-0.12742942571640015,-18.078125,-8.1796875,0.04541015625,-7.34375
2376,1245,James Clerk Maxwell,1153,1.8661723136901855,-10.0,-33.5,-22.375,5.824626922607422,0.09845948219299316,-15.96875,-6.45703125,0.060546875,-5.94140625
2377,1245,Jenga,1403,0.4437728822231293,-11.3125,-33.0,-22.125,5.526219844818115,-0.15029387176036835,-17.5625,-7.80859375,0.055908203125,-7.32421875
2378,1245,Bonobo,844,1.3424408435821533,-11.0,-34.5,-22.0,6.918909549713135,-0.030790165066719055,-16.578125,-6.87109375,0.061767578125,-7.46875
2379,1245,How to Win Friends and Influence People,286,1.1996902227401733,-10.3125,-40.25,-16.75,6.750525951385498,0.1680144965648651,-14.3515625,-4.73828125,0.072265625,-1.556640625
2380,1245,Thorny devil,623,1.2522103786468506,-11.0,-32.25,-23.0,7.171767234802246,-0.13917770981788635,-18.71875,-9.0234375,0.0498046875,-7.88671875
2381,1245,0.999...,1143,1.5232199430465698,-12.125,-36.75,-23.5,3.4972925186157227,-0.3933179974555969,-17.84375,-7.67578125,0.05419921875,-8.0234375
2382,1245,Carl Friedrich Gauss,253,1.8925596475601196,-9.5,-33.75,-23.5,5.292067527770996,0.053088098764419556,-14.875,-7.0,0.0576171875,-5.6015625
2383,1245,Toothpick,353,0.8782805800437927,-11.0625,-33.25,-22.75,4.238884449005127,-0.24502967298030853,-17.3125,-8.4140625,0.0595703125,-7.91796875
2384,1245,National Weather Service,916,0.7645024061203003,-11.375,-42.75,-24.5,2.637856960296631,-0.2643061876296997,-17.0,-7.96484375,0.048583984375,-7.93359375
2385,1245,Stanley Kubrick,480,1.926522970199585,-9.4375,-33.5,-20.5,5.572569370269775,0.06369486451148987,-16.125,-4.71484375,0.064453125,-5.81640625
2386,1245,Disc brake,1304,0.828408420085907,-11.1875,-35.5,-23.125,6.561062335968018,-0.18809005618095398,-16.265625,-8.140625,0.0439453125,-7.0625
2387,1245,AC/DC,1155,1.3207180500030518,-10.0625,-35.75,-20.875,6.149903774261475,-0.12725074589252472,-17.0,-5.20703125,0.050537109375,-4.7265625
2388,1245,Earplug,231,0.4243559241294861,-11.6875,-36.25,-24.25,3.8894052505493164,-0.38795050978660583,-18.671875,-7.71484375,0.04736328125,-7.3203125
2389,1245,Winston Churchill,1320,1.4050136804580688,-9.9375,-35.75,-23.625,5.43610143661499,0.023706570267677307,-16.5625,-5.6015625,0.06201171875,-6.9140625
2390,1244,Hip hop music,1298,1.8958024978637695,-8.5625,-34.0,-20.375,7.3233208656311035,0.020749419927597046,-16.0,-4.55078125,0.056884765625,-2.39453125
2391,1244,Journey to the West,172,0.9840092658996582,-10.75,-35.25,-23.375,0.9020037651062012,-0.19199441373348236,-18.859375,-8.21875,0.042724609375,-5.5859375
2392,1244,Catan,1172,0.6749078631401062,-10.875,-34.5,-24.0,2.7829785346984863,-0.1147402822971344,-18.890625,-7.453125,0.04736328125,-7.234375
2393,1244,Peanuts,1061,0.4580934941768646,-10.6875,-34.75,-23.125,1.8941354751586914,-0.2574502229690552,-17.234375,-6.66796875,0.052490234375,-6.63671875
2394,1244,Prostate,1382,0.22518384456634521,-13.625,-42.0,-27.625,2.2849998474121094,-0.38931703567504883,-17.6875,-10.0078125,0.0439453125,-8.671875
2395,1244,IPod,811,0.5970888137817383,-10.5625,-38.0,-22.375,1.6826372146606445,-0.21204882860183716,-18.359375,-5.56640625,0.037841796875,-8.484375
2396,1244,Leprechaun,281,1.0873862504959106,-11.5,-39.25,-25.375,2.477064609527588,-0.326753705739975,-17.609375,-9.0703125,0.05908203125,-7.9609375
2397,1244,Online banking,68,0.529883086681366,-11.5625,-41.0,-24.75,4.404697895050049,-0.25376033782958984,-17.296875,-6.8984375,0.048095703125,-7.51953125
2398,1244,Pinkie (painting),75,0.3772869110107422,-11.75,-38.75,-22.375,5.686737060546875,-0.1559772491455078,-17.9375,-8.46875,0.04638671875,-8.421875
2399,1244,Fashion design,287,0.7601819038391113,-10.5,-41.0,-22.375,2.5839757919311523,-0.24766463041305542,-18.640625,-6.58984375,0.042724609375,-6.53125
2400,1244,Electric car,17,0.6381268501281738,-11.1875,-40.0,-23.125,4.123569488525391,-0.16528615355491638,-18.140625,-6.92578125,0.048828125,-6.375
2401,1244,Mask,132,1.3275988101959229,-10.5625,-34.25,-21.125,1.438349723815918,-0.1355360746383667,-18.328125,-7.89453125,0.0419921875,-8.1796875
2402,1244,Cow tools,1067,0.9574259519577026,-11.6875,-43.5,-26.75,1.1178555488586426,-0.5949850082397461,-14.0234375,-8.984375,0.052490234375,-9.2734375
2403,1244,Object (grammar),295,1.0557361841201782,-11.875,-40.75,-23.0,1.5139670372009277,-0.167967289686203,-17.53125,-7.94921875,0.04638671875,-8.0078125
2404,1244,Marvel Universe,201,1.7658635377883911,-8.8125,-32.75,-20.25,5.849124431610107,-0.07548736035823822,-16.265625,-5.328125,0.046875,-5.25390625
2405,1244,Scrutiny,336,1.6622753143310547,-10.25,-30.25,-18.0,9.150411605834961,0.11142756044864655,-16.90625,-7.28125,0.056396484375,-6.9609375
2406,1244,Muppets from Space,38,1.0380984544754028,-10.9375,-37.25,-23.875,1.9647750854492188,-0.2212309092283249,-17.953125,-7.8984375,0.0546875,-4.6953125
2407,1244,Weed,176,0.7919082641601562,-11.625,-39.25,-24.0,0.9386439323425293,-0.37787097692489624,-16.8125,-8.203125,0.05419921875,-7.53515625
2408,1244,Kilogram per cubic metre,403,0.3500605523586273,-12.125,-41.5,-22.25,1.7943310737609863,-0.22605551779270172,-18.109375,-9.4296875,0.02978515625,-6.5625
2409,1244,Malala Yousafzai,509,1.69205641746521,-9.125,-31.25,-17.375,11.83752727508545,0.5666812658309937,-15.046875,-3.08203125,0.07373046875,-3.375
2410,1244,Hot air balloon,1311,0.5974041819572449,-11.125,-37.5,-22.875,3.0145211219787598,-0.25220826268196106,-18.4375,-8.0703125,0.04736328125,-6.83984375
