elo_rank,elo_score,name,elo_matches,nicolinho/QRM-Gemma-2-27B,Skywork/Skywork-Reward-Gemma-2-27B-v0.2,Skywork/Skywork-Reward-Gemma-2-27B,Skywork/Skywork-Reward-Llama-3.1-8B-v0.2,nicolinho/QRM-Llama3.1-8B,LxzGordon/URM-LLaMa-3.1-8B,Ray2333/GRM-Llama3-8B-rewardmodel-ft,Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,RLHFlow/ArmoRM-Llama3-8B-v0.1,Ray2333/GRM-gemma2-2B-rewardmodel-ft
1796,1274,Species,53,2.6748046875,-7.9375,-25.375,-16.375,20.46084976196289,0.12755873799324036,-13.28125,-5.807319164276123,0.04080652445554733,-2.8722102642059326
1797,1274,Seventh Amendment to the United States Constitution,152,1.119568109512329,-10.5625,-39.75,-22.375,13.000458717346191,-0.2952147126197815,-14.5625,-8.539212226867676,0.024805661290884018,-7.436351776123047
1798,1274,East,647,1.094238519668579,-10.125,-33.25,-19.25,17.514074325561523,-0.18697893619537354,-15.2890625,-6.120921611785889,0.024257373064756393,-4.011475563049316
1799,1274,Dungeons & Dragons,568,1.823730707168579,-8.5625,-30.25,-18.0,17.753128051757812,-0.2570527195930481,-13.8359375,-6.306821346282959,0.04168131947517395,-5.5845184326171875
1800,1273,Iguanodon,406,1.560302972793579,-9.625,-33.0,-20.875,15.863724708557129,-0.24027352035045624,-14.875,-7.781472206115723,0.03398481011390686,-7.046523094177246
1801,1273,Screenplay,204,1.600830316543579,-9.3125,-31.875,-19.375,16.378496170043945,-0.12760044634342194,-14.953125,-5.863701820373535,0.033577192574739456,-6.866931438446045
1802,1273,Moses,246,1.215820550918579,-9.625,-35.25,-21.0,16.7159423828125,-0.057342663407325745,-15.46875,-6.674362659454346,0.02622966282069683,-6.554864406585693
1803,1273,Lavandula,378,1.489380121231079,-8.9375,-32.75,-19.875,17.036697387695312,-0.2945103049278259,-14.0859375,-7.011528968811035,0.03646712005138397,-6.862571716308594
1804,1273,Frank Sinatra,1566,1.621093988418579,-9.0625,-33.0,-17.5,18.74114990234375,0.03338494896888733,-13.7578125,-5.8338141441345215,0.03829364478588104,-6.2605156898498535
1805,1273,Credit card,1323,1.215820550918579,-10.0625,-35.0,-22.375,14.303916931152344,-0.33303627371788025,-15.828125,-8.69997787475586,0.028846697881817818,-6.494596004486084
1806,1273,Welfare,441,2.816650629043579,-7.46875,-20.25,-16.25,21.212879180908203,0.31066498160362244,-13.8515625,-4.112512588500977,0.042340993881225586,-3.3171355724334717
1807,1273,Clipper,70,1.509643793106079,-9.0625,-32.75,-18.875,17.590377807617188,-0.1759205013513565,-14.453125,-6.833884239196777,0.03343648463487625,-7.398551940917969
1808,1273,Mechanical engineering,15,1.4691165685653687,-9.1875,-35.5,-21.875,15.080368041992188,-0.3842107057571411,-14.6640625,-6.160537242889404,0.029830439016222954,-7.629514217376709
1809,1273,Spinning wheel,1212,1.499511957168579,-9.75,-34.25,-20.5,14.139555931091309,-0.23032976686954498,-15.953125,-7.182402610778809,0.026879724115133286,-7.227731704711914
1810,1273,Yuri Gagarin,303,1.692016839981079,-9.25,-31.75,-22.125,14.058917045593262,-0.28502148389816284,-13.3125,-7.4025774002075195,0.02880466729402542,-5.500535011291504
1811,1273,Triceratops,871,1.641357660293579,-9.375,-34.0,-19.75,15.994365692138672,-0.21903719007968903,-14.9296875,-6.511758327484131,0.03819500654935837,-6.5743408203125
1812,1273,Complex number,242,1.864258050918579,-10.0625,-34.5,-18.625,17.787574768066406,-0.09236209094524384,-15.203125,-7.897345542907715,0.033471282571554184,-6.271648406982422
1813,1273,Statue of Liberty,1538,1.291809320449829,-10.375,-36.5,-18.5,15.65392017364502,0.11646360158920288,-13.8671875,-4.733741760253906,0.040595199912786484,-6.001547813415527
1814,1273,Asteroid,1042,1.408325433731079,-10.625,-35.0,-22.625,15.312666893005371,-0.258159339427948,-15.1484375,-7.76810359954834,0.029924238100647926,-6.932096481323242
1815,1273,Euler characteristic,687,1.712280511856079,-10.0625,-33.25,-19.125,17.37337303161621,-0.1687031388282776,-14.3984375,-6.642255783081055,0.03416885808110237,-5.144386291503906
1816,1273,Eye surgery,291,1.398193597793579,-9.5625,-36.0,-20.75,15.813810348510742,-0.3129708170890808,-15.1015625,-6.359139919281006,0.030849702656269073,-6.8797197341918945
1817,1273,Articulated bus,508,1.418457269668579,-9.875,-33.5,-20.625,15.312967300415039,-0.27963244915008545,-16.140625,-8.1121826171875,0.02530575543642044,-7.89627742767334
1818,1273,Nuclear family,305,1.398193597793579,-10.6875,-34.75,-20.0,14.834766387939453,-0.0871800035238266,-14.625,-6.5598554611206055,0.02771090343594551,-5.273177146911621
1819,1273,Microsoft Excel,1489,1.479248285293579,-8.75,-34.0,-21.625,14.178079605102539,-0.3035525381565094,-13.8125,-6.931754112243652,0.03025594726204872,-7.702686309814453
1820,1273,Late bloomer,61,1.195556879043579,-9.6875,-35.75,-19.375,17.39808464050293,-0.22230583429336548,-15.40625,-5.100856781005859,0.031006906181573868,-5.345139980316162
1821,1273,Goodnight Moon,54,1.448852777481079,-9.25,-32.0,-14.25,21.43172264099121,0.08988803625106812,-13.3515625,-7.2997822761535645,0.036977313458919525,-5.47039794921875
1822,1273,Hushpuppy,47,1.671753168106079,-9.0625,-28.75,-17.0,19.23306655883789,-0.14310073852539062,-13.6484375,-6.245266914367676,0.03422551602125168,-5.17288875579834
1823,1273,Frank Oz,43,1.580566644668579,-9.1875,-32.5,-21.5,17.14948844909668,-0.23712530732154846,-14.4140625,-6.182620048522949,0.027586031705141068,-5.675962448120117
1824,1273,Calvin and Hobbes,1336,1.975708246231079,-8.5,-30.375,-17.375,17.991487503051758,-0.10364940762519836,-12.890625,-5.117751598358154,0.04532988369464874,-2.1673758029937744
1825,1273,Star Wars: Episode III – Revenge of the Sith,227,1.1955569982528687,-10.0,-38.25,-24.0,12.383033752441406,-0.3252427577972412,-14.8671875,-8.340863227844238,0.0266534723341465,-6.913999557495117
1826,1273,The Garden of Earthly Delights,1252,1.317138910293579,-9.375,-32.75,-19.625,16.616113662719727,-0.16041740775108337,-16.09375,-6.649672508239746,0.02940051443874836,-5.738409042358398
1827,1273,Boston,338,1.220886468887329,-9.6875,-35.25,-22.0,16.498863220214844,-0.17632290720939636,-13.78125,-6.89605712890625,0.042818352580070496,-6.0474138259887695
1828,1273,Useless machine,95,1.843994379043579,-9.5625,-29.125,-18.75,15.293539047241211,-0.06829285621643066,-15.734375,-7.996581077575684,0.028181180357933044,-6.745405197143555
1829,1273,Stocking,1137,1.3070069551467896,-9.6875,-30.375,-19.5,16.820878982543945,-0.3379269242286682,-15.796875,-7.282094955444336,0.030308229848742485,-5.578953742980957
1830,1273,Big Ben,1413,1.418457269668579,-9.4375,-34.5,-18.75,17.487285614013672,-0.12338399887084961,-15.0625,-6.003105163574219,0.0304243303835392,-7.173112869262695
1831,1273,Space toilet,1611,1.4488526582717896,-9.8125,-34.0,-19.125,17.207731246948242,-0.3483746647834778,-14.0,-7.411783218383789,0.04106675460934639,-6.541309356689453
1832,1272,English Springer Spaniel,421,1.712280511856079,-8.75,-31.125,-19.25,16.9083194732666,-0.11819763481616974,-12.6328125,-5.085609436035156,0.037458643317222595,-7.275529384613037
1833,1272,Test tube,709,1.185425043106079,-9.5625,-34.0,-21.0,15.177379608154297,-0.2649855315685272,-15.4375,-7.179487228393555,0.032817523926496506,-6.471695899963379
1834,1272,Shampoo,1359,1.6210938692092896,-9.1875,-33.75,-20.25,15.589978218078613,-0.2957705557346344,-14.7734375,-5.5166335105896,0.035498060286045074,-7.557360649108887
1835,1272,Bean,1249,1.833862543106079,-8.625,-27.25,-15.875,20.438583374023438,-0.061660900712013245,-13.5859375,-6.049009799957275,0.03805648535490036,-5.501919746398926
1836,1272,Chipmunk,1641,1.874389886856079,-9.125,-31.0,-20.0,14.95956802368164,-0.3771163821220398,-14.875,-6.416267395019531,0.032830554991960526,-6.738028526306152
1837,1272,Longtermism,1139,2.269531488418579,-8.625,-28.75,-14.75,21.260744094848633,0.3977208733558655,-13.1640625,-4.776844024658203,0.04744533449411392,-4.692435264587402
1838,1272,Crop top,113,1.3981934785842896,-9.625,-35.75,-21.875,13.906003952026367,-0.4696682095527649,-15.71875,-7.910606384277344,0.024726595729589462,-7.904113292694092
1839,1272,Police,989,1.661621332168579,-10.25,-31.5,-20.75,15.923929214477539,-0.31910276412963867,-15.890625,-5.485881805419922,0.025447186082601547,-6.956933975219727
1840,1272,Paper plane,261,1.5603028535842896,-9.3125,-32.5,-18.625,17.2435245513916,-0.10361407697200775,-13.84375,-5.370611667633057,0.044316187500953674,-6.643840789794922
1841,1272,British people,760,1.4488526582717896,-9.5625,-34.75,-22.375,15.452001571655273,-0.3361033797264099,-15.4375,-8.120027542114258,0.022221755236387253,-6.637528419494629
1842,1272,The Dark Knight,1285,1.884521722793579,-8.875,-32.5,-20.0,18.875192642211914,0.10015565156936646,-14.390625,-4.664916515350342,0.03424485772848129,-6.146923065185547
1843,1272,Chivalry,359,2.107421875,-8.875,-30.875,-15.3125,20.276626586914062,0.11740300059318542,-12.7734375,-1.7750276327133179,0.04422269016504288,-2.8616366386413574
1844,1272,Sloth,609,1.803467035293579,-9.5,-26.125,-19.25,16.745784759521484,-0.20488233864307404,-12.8828125,-7.646415710449219,0.04644378647208214,-5.779937744140625
1845,1272,Minor scale,363,1.742676019668579,-9.375,-33.5,-20.75,15.24699592590332,-0.26726600527763367,-15.2265625,-8.013656616210938,0.033167652785778046,-7.216061115264893
1846,1272,Stevie Nicks,45,2.016235589981079,-8.1875,-30.5,-19.125,18.210525512695312,-0.12789930403232574,-12.8125,-5.9675774574279785,0.04056800901889801,-4.812372207641602
1847,1271,Heavy metal music,1400,1.975708246231079,-8.0,-32.25,-18.875,16.419286727905273,-0.20284609496593475,-15.03125,-4.709265232086182,0.03569094091653824,-6.559882164001465
1848,1271,Canada,1638,2.077026605606079,-8.3125,-30.375,-17.25,21.14792251586914,-0.010006681084632874,-11.34375,-6.602695465087891,0.04978039115667343,-4.4146575927734375
1849,1271,Kawaii,268,2.279663324356079,-7.78125,-26.875,-13.75,23.465789794921875,0.14276346564292908,-12.609375,-4.682339668273926,0.04365716129541397,-3.8821213245391846
1850,1271,Gyros,821,2.472168207168579,-8.0,-26.875,-15.375,21.82215690612793,-0.130827859044075,-12.90625,-6.15647029876709,0.03961457312107086,-6.250795364379883
1851,1271,Animal Farm,1137,1.327270746231079,-10.0,-36.25,-21.25,13.356407165527344,-0.3352058231830597,-15.53125,-6.7264862060546875,0.01883629709482193,-5.829388618469238
1852,1271,Magpie,852,1.6008301973342896,-9.625,-32.25,-20.75,16.51907730102539,-0.2317522168159485,-15.90625,-6.234628677368164,0.026399051770567894,-6.351415157318115
1853,1271,Carpet cleaning,27,1.1854249238967896,-9.5,-35.0,-21.875,16.43860626220703,-0.40271806716918945,-15.1875,-7.20857048034668,0.03147171810269356,-7.819404125213623
1854,1271,Vibrator (sex toy),502,1.479248285293579,-11.8125,-34.75,-23.5,13.546630859375,-0.47207778692245483,-16.53125,-9.656644821166992,0.022273287177085876,-8.553529739379883
1855,1271,Taking Children Seriously,275,2.137817621231079,-8.1875,-28.125,-15.6875,22.642654418945312,0.34753409028053284,-14.28125,-2.256625175476074,0.030330559238791466,-3.523183584213257
1856,1271,Hard problem of consciousness,65,1.509643793106079,-10.3125,-34.0,-14.75,21.71243667602539,0.16482043266296387,-14.7734375,-5.666309356689453,0.03933200240135193,-4.574913024902344
1857,1271,Linux,1680,2.654541015625,-7.3125,-28.5,-20.25,18.720783233642578,-0.23624606430530548,-12.3515625,-3.8938279151916504,0.04039027541875839,-3.829007148742676
1858,1271,The Leaning Tower of Pisa,1546,0.8105471134185791,-11.6875,-41.75,-22.625,13.605384826660156,-0.21494881808757782,-16.59375,-8.156929969787598,0.030213315039873123,-7.880198955535889
1859,1271,Minimalism,1551,1.752807855606079,-8.9375,-31.25,-17.75,17.96912384033203,-0.011593341827392578,-14.109375,-3.9865121841430664,0.04008983448147774,-4.644102096557617
1860,1271,Dim sum,869,2.259399652481079,-8.1875,-27.75,-18.5,17.72154998779297,-0.187001034617424,-13.6171875,-6.881275177001953,0.0426635704934597,-6.173006057739258
1861,1271,Edging (sexual practice),998,1.246216058731079,-12.5625,-36.75,-25.375,10.594605445861816,-0.5520762801170349,-17.453125,-10.318483352661133,0.014530272223055363,-9.335224151611328
1862,1271,Hide the Pain Harold,334,2.107422113418579,-8.625,-28.75,-19.25,19.332660675048828,-0.05620628595352173,-14.46875,-6.9133076667785645,0.039723485708236694,-6.0622076988220215
1863,1271,Tribadism,854,1.038513422012329,-12.8125,-37.75,-20.75,12.612281799316406,-0.46016764640808105,-16.796875,-9.559321403503418,0.01691502146422863,-8.689804077148438
1864,1271,List of common misconceptions,909,1.5096439123153687,-10.625,-37.25,-21.25,16.065021514892578,-0.3470795154571533,-15.9921875,-8.608806610107422,0.03981772065162659,-6.358367443084717
1865,1270,Jazz fusion,112,2.016235589981079,-8.625,-35.75,-19.25,16.923187255859375,-0.27093589305877686,-14.2265625,-5.4212541580200195,0.039486657828092575,-5.226551055908203
1866,1270,Chicken nugget,776,2.087158441543579,-8.125,-26.75,-13.75,20.327302932739258,-0.10198219120502472,-11.828125,-6.1403961181640625,0.04847783222794533,-6.477445602416992
1867,1270,Distance education,70,1.144897699356079,-10.5,-36.75,-21.25,14.14539623260498,-0.32058513164520264,-15.203125,-6.558348655700684,0.025972159579396248,-5.915855407714844
1868,1270,Drum kit,582,2.036499261856079,-7.90625,-30.75,-17.75,19.9749813079834,-0.105637326836586,-14.4375,-5.177316188812256,0.035550959408283234,-4.847524642944336
1869,1270,Airbrush,61,1.144897699356079,-9.5625,-34.0,-20.5,13.757797241210938,-0.32808947563171387,-15.96875,-6.500038146972656,0.025593925267457962,-7.603039264678955
1870,1270,Pembroke Welsh Corgi,132,1.904785394668579,-8.875,-32.0,-17.5,17.142717361450195,-0.060870006680488586,-12.2890625,-6.402172088623047,0.04135382920503616,-6.980463981628418
1871,1270,Gasoline,1539,1.621093988418579,-9.5625,-34.25,-21.625,14.43112564086914,-0.313915491104126,-14.640625,-6.647314071655273,0.026136601343750954,-6.296759605407715
1872,1270,Cleopatra,1258,1.225952386856079,-9.9375,-34.0,-21.625,15.552349090576172,-0.2544124126434326,-14.9296875,-7.314402103424072,0.02575400285422802,-6.509465217590332
1873,1270,Glue stick,75,1.600830316543579,-8.875,-33.75,-18.75,17.04480743408203,-0.31986668705940247,-14.3125,-7.067353248596191,0.037378016859292984,-7.546156883239746
1874,1270,Hobbit,648,1.742676019668579,-9.0625,-30.5,-19.375,17.3596134185791,-0.2220093309879303,-13.9921875,-7.284078598022461,0.03429000824689865,-4.988796234130859
1875,1270,Blog,126,1.702148675918579,-9.375,-32.25,-20.125,16.52519989013672,-0.3110893964767456,-14.40625,-7.3642072677612305,0.03701015189290047,-6.934524059295654
1876,1270,Lisbon,459,1.560302972793579,-9.25,-34.0,-21.0,16.564720153808594,-0.19267089664936066,-14.265625,-6.196857929229736,0.036557961255311966,-6.173927307128906
1877,1270,Carpool,78,1.261413812637329,-9.5625,-34.75,-20.375,14.256629943847656,-0.28068774938583374,-14.21875,-7.42236328125,0.0378248356282711,-5.721249580383301
1878,1270,Centers for Disease Control and Prevention,1535,1.1499637365341187,-10.875,-40.0,-24.75,9.08759593963623,-0.5415120124816895,-16.5625,-8.853962898254395,0.019226152449846268,-8.591196060180664
1879,1270,Nintendo Switch,66,2.036499261856079,-7.9375,-32.5,-18.375,16.546249389648438,-0.09991791844367981,-13.484375,-5.19660758972168,0.036617301404476166,-4.524835586547852
1880,1270,Music of The Lord of the Rings film series,504,1.388061761856079,-9.375,-36.0,-20.625,16.283740997314453,0.08182351291179657,-14.328125,-6.828746795654297,0.029507404193282127,-7.616565704345703
1881,1270,Promiscuity,228,1.099304437637329,-13.875,-38.25,-21.625,12.247129440307617,-0.4560418128967285,-16.375,-8.933069229125977,0.021548151969909668,-7.572450160980225
1882,1270,Terry's Chocolate Orange,123,2.340454339981079,-7.9375,-26.25,-15.1875,22.17292022705078,0.16903828084468842,-12.484375,-5.487550735473633,0.039791904389858246,-5.2208476066589355
1883,1270,Haze,268,1.580566644668579,-9.4375,-34.0,-19.375,16.79717254638672,-0.14411495625972748,-14.734375,-7.437839508056641,0.028560705482959747,-5.101807594299316
1884,1270,Vacuum tube,367,1.590698480606079,-9.0625,-34.25,-22.5,13.747089385986328,-0.3028327226638794,-15.2421875,-6.455720901489258,0.027495350688695908,-6.844196319580078
1885,1270,Accountant,88,1.079040765762329,-9.5625,-35.0,-21.875,15.047898292541504,-0.3513995110988617,-14.6484375,-7.147135257720947,0.033391453325748444,-7.777030944824219
1886,1270,Angora rabbit,43,1.3981934785842896,-10.0625,-36.0,-20.5,15.664985656738281,-0.18654507398605347,-14.734375,-6.854122161865234,0.033094003796577454,-7.670259475708008
1887,1269,Wheelchair,356,1.053711175918579,-10.3125,-35.0,-20.125,17.97356605529785,-0.2094615250825882,-15.2109375,-7.52086067199707,0.03239329159259796,-7.412489891052246
1888,1269,Rubik's Cube,1405,1.843994379043579,-9.375,-33.0,-19.25,14.264069557189941,-0.23963193595409393,-14.65625,-5.724678993225098,0.036898888647556305,-6.064718246459961
1889,1269,Johannes Kepler,204,1.165161371231079,-10.3125,-36.5,-22.125,15.051706314086914,-0.21879537403583527,-14.5859375,-7.987668037414551,0.03012540191411972,-7.9995436668396
1890,1269,Survivalism,777,1.762939691543579,-9.125,-31.875,-18.375,14.545414924621582,-0.23493914306163788,-14.390625,-4.7956743240356445,0.027589378878474236,-4.348573684692383
1891,1269,Pyrite,288,1.220886468887329,-10.4375,-34.25,-20.75,16.80829620361328,-0.17591047286987305,-14.4609375,-5.211202144622803,0.03296183794736862,-5.322484970092773
1892,1269,Carrot cake,1219,1.651489496231079,-8.4375,-30.75,-19.5,17.423938751220703,-0.16615140438079834,-13.890625,-6.85343599319458,0.03585502877831459,-6.336129188537598
1893,1269,Unrequited love,609,1.843994379043579,-9.9375,-34.25,-18.875,17.94709587097168,-0.028781116008758545,-14.1796875,-3.7211976051330566,0.038519486784935,-4.957798004150391
1894,1269,John Locke,1291,1.190490961074829,-10.25,-38.5,-22.375,16.961597442626953,-0.283211350440979,-15.0390625,-7.054502487182617,0.0248459130525589,-7.6106157302856445
1895,1269,Back to the Future,509,1.4184571504592896,-9.375,-33.25,-17.875,15.98886489868164,-0.16569404304027557,-14.1796875,-4.125484466552734,0.03360515087842941,-5.799493789672852
1896,1269,Logarithm,254,1.175293207168579,-10.4375,-35.5,-20.5,16.189083099365234,-0.37492629885673523,-14.578125,-7.16896915435791,0.03248419240117073,-6.887141227722168
1897,1269,Pencil sharpener,401,1.4995118379592896,-9.25,-32.75,-19.125,15.967811584472656,-0.2677958309650421,-15.59375,-6.672910690307617,0.035638660192489624,-8.361490249633789
1898,1269,Sagrada Família,421,1.833862543106079,-8.6875,-31.625,-18.375,18.250255584716797,0.051762402057647705,-12.03125,-4.883231163024902,0.0423576794564724,-4.416818618774414
1899,1269,Olympic National Park,500,0.8510743975639343,-9.875,-36.5,-20.5,14.907088279724121,-0.13254372775554657,-13.9765625,-5.92855167388916,0.039044082164764404,-6.308134078979492
1900,1269,Dress-up,105,1.4691163301467896,-9.1875,-33.25,-20.125,14.639307975769043,-0.454987108707428,-15.9140625,-5.881120681762695,0.02653433382511139,-7.126906871795654
1901,1269,Spain,1330,1.377929925918579,-9.25,-33.75,-20.625,16.372459411621094,-0.20273850858211517,-14.3359375,-6.805149078369141,0.028514083474874496,-6.524823188781738
1902,1269,Brie,60,2.188476800918579,-7.75,-25.875,-19.875,17.548187255859375,-0.12284037470817566,-12.609375,-6.162204742431641,0.03728855773806572,-4.6718950271606445
1903,1269,Harp,362,1.773071527481079,-8.875,-30.75,-19.5,19.136871337890625,-0.08390140533447266,-14.6796875,-5.685996055603027,0.029909688979387283,-5.237569808959961
1904,1269,Exquisite corpse,153,1.762939691543579,-9.875,-30.0,-18.0,16.175594329833984,-0.2051428109407425,-15.1328125,-6.2295708656311035,0.0303950272500515,-4.777674198150635
1905,1269,Byzantine Empire,80,0.8865358233451843,-10.3125,-36.75,-23.25,14.599908828735352,-0.3003731071949005,-16.734375,-7.964865684509277,0.019720377400517464,-8.242820739746094
1906,1269,Middle Ages,134,0.8358766436576843,-10.6875,-36.75,-22.875,13.067981719970703,-0.39793553948402405,-16.328125,-8.553422927856445,0.02455705963075161,-6.175093650817871
1907,1269,Ketchup,1342,1.894653558731079,-8.5,-30.0,-16.25,19.19718360900879,-0.21653787791728973,-12.953125,-5.521061897277832,0.0425613634288311,-6.040356636047363
1908,1269,Porcupine,838,1.3272706270217896,-9.875,-32.75,-21.25,14.66274642944336,-0.3202351927757263,-15.1640625,-7.415953636169434,0.03145463392138481,-7.5238261222839355
1909,1269,Mount Rushmore,52,0.8764039874076843,-10.6875,-38.0,-21.375,14.190557479858398,-0.17095105350017548,-14.8046875,-5.225366592407227,0.031181830912828445,-6.629108428955078
1910,1268,South American coati,419,1.231018304824829,-10.25,-36.5,-22.875,14.040852546691895,-0.34503835439682007,-15.0859375,-7.378030776977539,0.030104272067546844,-7.520501613616943
1911,1268,Pebble,82,1.2310181856155396,-10.3125,-33.75,-19.25,17.667285919189453,-0.20458751916885376,-14.59375,-6.200299263000488,0.045217059552669525,-5.582631587982178
1912,1268,Los Angeles,1159,1.160095453262329,-9.875,-37.0,-23.5,13.31296443939209,-0.31476670503616333,-14.9765625,-7.302299976348877,0.02697749063372612,-6.583168983459473
1913,1268,Mirror test,31,1.251281976699829,-10.25,-32.5,-20.75,14.413782119750977,-0.232652947306633,-15.5390625,-7.959604263305664,0.029730161651968956,-5.290777683258057
1914,1268,Jack Russell Terrier,324,1.6109620332717896,-8.8125,-31.75,-18.875,16.528133392333984,-0.20343828201293945,-13.3203125,-4.92519474029541,0.03542695194482803,-7.609738349914551
1915,1268,Pubic hair,220,1.013183832168579,-12.0,-37.25,-22.5,11.961664199829102,-0.5782012939453125,-17.0,-7.7000203132629395,0.01964777708053589,-8.419487953186035
1916,1268,Toilet training,82,1.0283814668655396,-10.1875,-35.5,-20.5,14.706140518188477,-0.350692480802536,-15.2734375,-7.801209449768066,0.0354829877614975,-6.952478408813477
1917,1268,Golden Gate Bridge,1587,0.8510743975639343,-10.125,-37.25,-22.0,14.590123176574707,-0.24237410724163055,-14.3828125,-5.241963863372803,0.030166011303663254,-5.984221458435059
1918,1268,Chewing gum,1483,1.428589105606079,-9.375,-33.25,-19.875,15.567736625671387,-0.2897428870201111,-15.4921875,-7.115710258483887,0.033390652388334274,-7.184783935546875
1919,1268,Tire,223,1.023315668106079,-9.4375,-29.75,-19.75,16.24770736694336,-0.21450109779834747,-15.2578125,-7.789362907409668,0.0339030846953392,-6.3542585372924805
1920,1268,Cockapoo,1260,1.904785394668579,-8.75,-30.0,-17.5,17.811187744140625,-0.3510284125804901,-13.1953125,-6.796304702758789,0.03696206957101822,-6.627146244049072
1921,1268,Australia,1259,1.742676019668579,-8.875,-31.5,-19.625,18.939659118652344,-0.1382993757724762,-12.8828125,-5.316849708557129,0.03704939782619476,-5.248603820800781
1922,1267,Mount Rainier,253,0.9523927569389343,-10.0,-36.5,-21.625,13.989700317382812,-0.20252999663352966,-14.7890625,-6.602097988128662,0.030287817120552063,-6.126808166503906
1923,1267,Bacon sandwich,142,2.279663324356079,-7.625,-27.625,-12.4375,22.10015106201172,0.23789040744304657,-13.296875,-4.51344108581543,0.03997686505317688,-5.017162322998047
1924,1267,Beef,93,1.833862543106079,-9.0,-30.0,-16.75,18.768138885498047,-0.13641022145748138,-13.1171875,-4.880620002746582,0.0355934202671051,-6.020509719848633
1925,1267,Boron,528,2.259399652481079,-9.0,-29.625,-21.5,15.583171844482422,-0.29834550619125366,-14.484375,-7.246553897857666,0.03859195113182068,-6.832664966583252
1926,1267,Special forces,44,1.469116449356079,-9.4375,-34.5,-17.375,17.117687225341797,-0.21280492842197418,-14.4140625,-5.53787899017334,0.030231622979044914,-5.520557880401611
1927,1267,British Shorthair,299,1.266479730606079,-9.4375,-33.0,-20.875,16.873035430908203,-0.14455318450927734,-13.7578125,-7.342340469360352,0.034054193645715714,-6.514767646789551
1928,1267,Charmander,635,2.006103754043579,-9.125,-32.25,-19.25,15.896735191345215,-0.30403411388397217,-13.40625,-6.711240768432617,0.040104806423187256,-5.670897006988525
1929,1267,Ladder,1456,1.833862543106079,-9.5625,-31.125,-18.5,19.720598220825195,-0.14002291858196259,-13.671875,-5.726256370544434,0.04461243003606796,-4.839786052703857
1930,1267,Excalibur,106,1.722412347793579,-9.0,-33.25,-17.0,18.590408325195312,-0.035196006298065186,-13.8046875,-4.376269817352295,0.035226427018642426,-5.4639787673950195
1931,1267,Hachikō,269,1.692016839981079,-9.0,-26.625,-16.0,21.282520294189453,0.2538048028945923,-13.40625,-4.132742404937744,0.03702034428715706,-3.4620490074157715
1932,1267,Twin Peaks,243,1.762939691543579,-8.5,-29.125,-21.0,15.396242141723633,-0.2574300765991211,-14.953125,-6.287075042724609,0.03390277549624443,-5.079361915588379
1933,1267,Princess Leia,115,1.347534418106079,-9.5,-32.75,-18.0,18.89689826965332,0.0006939023733139038,-13.46875,-6.934582710266113,0.04455501586198807,-5.878165245056152
1934,1267,Onigiri,624,2.168213129043579,-8.625,-24.75,-17.5,18.53424835205078,-0.02606324851512909,-14.3515625,-6.7814435958862305,0.0343005545437336,-5.368756294250488
1935,1267,Squid,294,1.8845216035842896,-8.5625,-28.375,-18.0,18.082332611083984,-0.25635653734207153,-13.703125,-7.029967308044434,0.044674601405858994,-5.819589138031006
1936,1267,Tulip,281,1.1246339082717896,-9.8125,-36.0,-20.25,18.63275909423828,-0.06123197078704834,-13.515625,-5.543594837188721,0.036114394664764404,-6.490566730499268
1937,1267,Breast fetishism,144,0.5673829913139343,-15.6875,-43.75,-24.25,11.049535751342773,-0.629993200302124,-17.140625,-10.839300155639648,0.010888390243053436,-9.189595222473145
1938,1267,Garfield (character),392,1.3677982091903687,-9.5625,-33.75,-20.125,15.970393180847168,-0.1646859496831894,-14.28125,-7.29571533203125,0.031215501949191093,-6.371522426605225
1939,1267,Amazon Prime Video,196,1.1803590059280396,-9.75,-38.0,-22.0,14.964859008789062,-0.2995704114437103,-15.109375,-6.10966157913208,0.021782897412776947,-6.194589614868164
1940,1266,Calendar reform,119,1.261413812637329,-10.3125,-36.25,-22.0,14.76197624206543,-0.27001455426216125,-14.9140625,-8.216882705688477,0.03925786539912224,-6.543819427490234
1941,1266,The Velvet Underground & Nico,163,1.925049066543579,-9.0625,-32.0,-20.5,16.268028259277344,-0.1358199119567871,-14.53125,-6.444249153137207,0.0359422005712986,-6.234901428222656
1942,1266,"Los Angeles, USA",1477,0.6889650225639343,-10.5625,-39.25,-25.375,11.62043285369873,-0.3965882658958435,-15.53125,-8.055768966674805,0.01746418885886669,-7.094249725341797
1943,1266,Barbecue sauce,621,1.854126214981079,-8.125,-31.625,-18.0,18.178359985351562,-0.21422448754310608,-13.6015625,-6.071218490600586,0.04156995564699173,-6.980891704559326
1944,1266,Eiffel Tower,1406,1.1296998262405396,-10.5625,-38.0,-18.75,16.316856384277344,0.04048939049243927,-13.6484375,-5.685762405395508,0.042158037424087524,-6.342841148376465
1945,1266,Theatre practitioner,112,1.296875238418579,-9.6875,-36.5,-20.875,15.46315860748291,-0.326576828956604,-15.9140625,-6.743023872375488,0.0273292139172554,-6.93950080871582
1946,1266,Chain rule,598,1.631225824356079,-9.5625,-33.5,-20.5,13.85794448852539,-0.45323446393013,-16.140625,-8.156517028808594,0.02870119735598564,-7.478430271148682
